StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
11,Recording_149,Process_50,2021-12-14T05:13:10+00:00,Press button in window,"Button 'Create new roadmap' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Button \\'Create new roadmap\\'']\n""]",12.0,Open the project tracking tool and open the roadmap.,Event_684,commondataservice/projectonline (project roadmap),Projectonline,7.0
12,Recording_149,Process_50,2021-12-14T05:13:17+00:00,Populate text field in window,"Edit 'Name your roadmap' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'; Text:'New Project'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Edit \\'Name your roadmap\\''] Text: 'New Project' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",13.0,Open the project tracking tool and open the roadmap.,Event_684,commondataservice/projectonline (project roadmap),Projectonline,5.0
13,Recording_149,Process_50,2021-12-14T05:13:22+00:00,Press button in window,"Button 'Save' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Button \\'Save\\'']\n""]",14.0,Open the project tracking tool and open the roadmap.,Event_684,commondataservice/projectonline (project roadmap),Projectonline,21.0
14,Recording_149,Process_50,2021-12-14T05:13:43+00:00,Select menu option in window,"Menu Item 'Add row' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Menu Item \\'Add row\\'']\n""]",15.0,Create different tasks based on project requirement.,Event_685,commondataservice/projectonline (project roadmap),Projectonline,19.0
15,Recording_149,Process_50,2021-12-14T05:14:02+00:00,Populate text field in window,"Edit 'Row title' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'; Text:'Share a new project guideline'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Edit \\'Row title\\''] Text: 'Share a new project guideline' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",16.0,Create different tasks based on project requirement.,Event_685,commondataservice/projectonline (project roadmap),Projectonline,2.0
16,Recording_149,Process_50,2021-12-14T05:14:04+00:00,Click UI element in window,"Combo Box 'Owner' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Combo Box \\'Owner\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 116 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",17.0,Create different tasks based on project requirement.,Event_685,commondataservice/projectonline (project roadmap),Projectonline,3.0
17,Recording_149,Process_50,2021-12-14T05:14:07+00:00,Send keys,TextToSend:'Name',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Name'\n""]",18.0,Create different tasks based on project requirement.,Event_685,commondataservice/projectonline (project roadmap),Projectonline,4.0
18,Recording_149,Process_50,2021-12-14T05:14:11+00:00,Click UI element in window,"List Item 'Name Surname Exe.Lead' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['List Item \\'Name Surname Exe.Lead\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",19.0,Create different tasks based on project requirement.,Event_685,commondataservice/projectonline (project roadmap),Projectonline,4.0
19,Recording_149,Process_50,2021-12-14T05:14:15+00:00,Select menu option in window,"Menu Item 'Connect to a project' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Menu Item \\'Connect to a project\\'']\n""]",20.0,Connect project with task tracker.,Event_686,commondataservice/projectonline (project roadmap),Projectonline,4.0
20,Recording_149,Process_50,2021-12-14T05:14:19+00:00,Click UI element in window,"Group in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Group'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",21.0,Connect project with task tracker.,Event_686,commondataservice/projectonline (project roadmap),Projectonline,4.0
21,Recording_149,Process_50,2021-12-14T05:14:23+00:00,Click UI element in window,"Data Item 'Project Demo' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Data Item \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 66 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",22.0,Connect project with task tracker.,Event_686,commondataservice/projectonline (project roadmap),Projectonline,16.0
23,Recording_149,Process_50,2021-12-14T05:14:39+00:00,Press button in window,"Button 'Connect' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Button \\'Connect\\'']\n""]",23.0,Connect project with task tracker.,Event_686,commondataservice/projectonline (project roadmap),Projectonline,15.0
23,Recording_149,Process_50,2021-12-14T05:14:54+00:00,Click UI element in window,"Data Item 'Share  ...  status: Unchecked' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Data Item \\'Share  ...  status: Unchecked\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 6 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",24.0,Connect project with task tracker.,Event_686,commondataservice/projectonline (project roadmap),Projectonline,7.0
24,Recording_149,Process_50,2021-12-14T05:15:01+00:00,Press button in window,"Button 'Update' in Pane 'Nikesh Surname | Microsoft Teams, Main Window'",Teams,"Nikesh Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Nikesh Surname | Microsoft Teams, Main Window\\'']['Button \\'Update\\'']\n""]",25.0,Connect project with task tracker.,Event_686,commondataservice/projectonline (project roadmap),Projectonline,16.0
25,Recording_149,Process_50,2021-12-14T05:15:17+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",26.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,5.0
26,Recording_149,Process_50,2021-12-14T05:15:22+00:00,Click UI element in window,List Item 'Project Demo - Google Chrome' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Project Demo - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 69 OffsetY: 23 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",27.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,2.0
27,Recording_149,Process_50,2021-12-14T05:15:24+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]",28.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,7.0
28,Recording_149,Process_50,2021-12-14T05:15:31+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'powerr apps',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'powerr apps' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",29.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,1.0
29,Recording_149,Process_50,2021-12-14T05:15:32+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",30.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,8.0
30,Recording_149,Process_50,2021-12-14T05:15:40+00:00,Click UI element in window,Hyperlink '  ... om › en-us' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'  ... om › en-us\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 97 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",31.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,8.0
31,Recording_149,Process_50,2021-12-14T05:15:48+00:00,Click UI element in window,Hyperlink 'Sign in' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Sign in\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 3 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",32.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,7.0
32,Recording_149,Process_50,2021-12-14T05:15:55+00:00,Select menu option in window,Menu Item 'Apps' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Menu Item \\'Apps\\'']\n""]",33.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,10.0
33,Recording_149,Process_50,2021-12-14T05:16:05+00:00,Click UI element in window,Hyperlink 'Project' 2 in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Project\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -11 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",34.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,12.0
34,Recording_149,Process_50,2021-12-14T05:16:17+00:00,Click UI element in window,Hyperlink 'Project Demo' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 11 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",35.0, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,4.0
35,Recording_149,Process_50,2021-12-14T05:16:21+00:00,Select tab in window,Tab Item 'Summary' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.SelectTab Tab: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'Summary\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",, Open data storage and verify the task details and summary are available.,Event_687,commondataservice/projectonline (project roadmap),commondataservice,0.0
