StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
10,Recording_60,Process_16,2022-02-28T05:44:14+00:00,Click UI element in window,Hyperlink 'Get started' in Window 'Business  ...  — Mozilla Firefox',firefox,Business Applications | Microsoft Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Business  ...  — Mozilla Firefox\\'']['Hyperlink \\'Get started\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",13.0,Login to the crm tool,Event_303,googlecalendar/dynamicscrmonline,,8.0
11,Recording_60,Process_16,2022-02-28T05:44:22+00:00,Click UI element in window,Hyperlink 'Click this button to try sales app for free' in Window 'Start a Free  ...  — Mozilla Firefox',firefox,Start a Free Trial for Microsoft Dynamics 365| Microsoft Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Start a Free  ...  — Mozilla Firefox\\'']['Hyperlink \\'Click this button to try sales app for free\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -11 OffsetY: -12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",14.0,Login to the crm tool,Event_303,googlecalendar/dynamicscrmonline,,2.0
12,Recording_60,Process_16,2022-02-28T05:44:24+00:00,Click UI element in window,Edit 'Try Dynamics 365 Sales free for 30 days' in Window 'Start a Free  ...  — Mozilla Firefox',firefox,Start a Free Trial for Microsoft Dynamics 365| Microsoft Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Start a Free  ...  — Mozilla Firefox\\'']['Edit \\'Try Dynamics\xa0365 Sales free for 30 days\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -35 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",15.0,Login to the crm tool,Event_303,googlecalendar/dynamicscrmonline,,2.0
13,Recording_60,Process_16,2022-02-28T05:44:26+00:00,Click UI element in window,List Item 'Email@Domain' in List,,,"[""UIAutomation.Click Element: appmask['List']['List Item \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 88 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",16.0,Login to the crm tool,Event_303,googlecalendar/dynamicscrmonline,,1.0
14,Recording_60,Process_16,2022-02-28T05:44:27+00:00,Press button in window,Button 'click this to start your free trial' in Window 'Start a Free  ...  — Mozilla Firefox',firefox,Start a Free Trial for Microsoft Dynamics 365| Microsoft Dynamics 365 — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Start a Free  ...  — Mozilla Firefox\\'']['Button \\'click this to start your free trial\\'']\n""]",17.0,Login to the crm tool,Event_303,googlecalendar/dynamicscrmonline,,26.0
15,Recording_60,Process_16,2022-02-28T05:44:53+00:00,Click UI element in window,Tree Item 'Calendar' in Window 'Sales dashboard - Dynamics 365 — Mozilla Firefox',firefox,Sales dashboard - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Sales dashboard - Dynamics 365 — Mozilla Firefox\\'']['Tree Item \\'Calendar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -25 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",18.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,11.0
16,Recording_60,Process_16,2022-02-28T05:45:04+00:00,Select menu option in window,Menu Item 'Meeting' in Window 'Meetings My  ...  — Mozilla Firefox',firefox,Meetings My Appointments - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Meetings My  ...  — Mozilla Firefox\\'']['Menu Item \\'Meeting\\'']\n""]",19.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,7.0
17,Recording_60,Process_16,2022-02-28T05:45:11+00:00,Click UI element in window,"Combo Box 'Required, Multiple Selection Lookup' in Window 'Meeting:  ...  — Mozilla Firefox'",firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Combo Box \\'Required, Multiple Selection Lookup\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 116 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",20.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,8.0
18,Recording_60,Process_16,2022-02-28T05:45:19+00:00,Click UI element in window,Tree Item 'Avery Name' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Tree Item \\'Avery Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 131 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",21.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,6.0
19,Recording_60,Process_16,2022-02-28T05:45:25+00:00,Click UI element in window,UI Custom 'Appointment' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['UI Custom \\'Appointment\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 131 OffsetY: 136 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",22.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,6.0
20,Recording_60,Process_16,2022-02-28T05:45:31+00:00,Populate text field in window,Edit 'Subject' in Window 'Meeting:  ...  — Mozilla Firefox'; Text:'Product demo',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Edit \\'Subject\\''] Text: 'Product demo' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",23.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,5.0
21,Recording_60,Process_16,2022-02-28T05:45:36+00:00,Click UI element in window,Combo Box 'Date of Start Time' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Combo Box \\'Date of Start Time\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -15 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",24.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,5.0
22,Recording_60,Process_16,2022-02-28T05:45:41+00:00,Press button in window,Button 'Navigate to next month March' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Button \\'Navigate to next month March\\'']\n""]",25.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,4.0
23,Recording_60,Process_16,2022-02-28T05:45:45+00:00,Press button in window,"Button '3, March, 2022' in Window 'Meeting:  ...  — Mozilla Firefox'",firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Button \\'3, March, 2022\\'']\n""]",26.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,5.0
24,Recording_60,Process_16,2022-02-28T05:45:50+00:00,Set checkbox state in window,Check Box 'All Day Event' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Check Box \\'All Day Event\\''] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]",27.0,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,7.0
25,Recording_60,Process_16,2022-02-28T05:45:57+00:00,Select menu option in window,Menu Item 'Save & Close' in Window 'Meeting:  ...  — Mozilla Firefox',firefox,Meeting: Appointment: New Meeting - Dynamics 365 — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Meeting:  ...  — Mozilla Firefox\\'']['Menu Item \\'Save & Close\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Create the meeting for product demo,Event_304,googlecalendar/dynamicscrmonline,,0.0
