"RecordingId","ProcessId","TimeStamp","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"Recording_109","Process_43","2022-02-18T04:53:07+00:00","Click UI element in window","Tree Item 'Table Table1' in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tree Item \\'Table Table1\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","20","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:53:08+00:00","Click UI element in window","Button in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 2 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","21","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:53:13+00:00","Click UI element in window","Check Box in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -3 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","22","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:53:15+00:00","Click UI element in window","Check Box 2 in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box 2'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 4 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","23","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:53:18+00:00","Click UI element in window","Tree Item 'Numeric Field 2021' in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tree Item \\'Numeric Field 2021\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 34 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","24","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:53:26+00:00","Drag and drop UI element in window","Check Box 3 in Tree Item ' Employee Name' in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.DragAndDropElement MouseDownOffsetY: 1 MouseDownOffsetX: 25 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDrag: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tree Item \\' Employee Name\\''] MouseUpOffsetY: 1 MouseUpOffsetX: 1 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDropOver: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box 3'] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]","25","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:53:37+00:00","Click UI element in window","Document 'Chrome_RenderWidgetHostHWND' in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Document \\'Chrome_RenderWidgetHostHWND\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -311 OffsetY: 221 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]","26","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:53:47+00:00","Click UI element in window","Group '2019, 2020  ...  column chart' in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Group \\'2019, 2020  ...  column chart\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 10 OffsetY: 18 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","27","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:54:10+00:00","Drag and drop UI element in window","Group 'Power BI Report' in Window 'Untitled - Power BI Desktop'","PBIDesktop","Untitled - Power BI Desktop","[""UIAutomation.DragAndDropElement MouseDownOffsetY: -47 MouseDownOffsetX: 169 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDrag: appmask['Window \\'Untitled - Power BI Desktop\\'']['Group \\'Power BI Report\\''] MouseUpOffsetY: -1 MouseUpOffsetX: -10 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Download\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]","28","Make a graphical report of salary data","Event_510","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:54:25+00:00","Populate text field in window","Edit 'File name:' in Pane 'New Tab - Google Chrome - Name'; Text:'Salary Detail graph'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'File name:\\''] Text: 'Salary Detail graph' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","29","Save the report","Event_511","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:54:29+00:00","Click UI element in window","Button 'Save' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Save\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -24 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","30","Save the report","Event_511","sendmail/powerbi/onedrive","Powerbi"
"Recording_109","Process_43","2022-02-18T04:54:36+00:00","Press button in window","Button 'New Tab' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]","31","Login to Mailbox","Event_512","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:54:40+00:00","Click UI element in window","Hyperlink 'Gmail' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Gmail\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: -2 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","32","Login to Mailbox","Event_512","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:54:45+00:00","Press button in window","Button 'Compose' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Compose\\'']\n""]","33","Send graph via mail to superior ","Event_513","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:54:48+00:00","Click UI element in window","Combo Box 'To' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Combo Box \\'To\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 65 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","34","Send graph via mail to superior ","Event_513","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:54:50+00:00","Send keys","TextToSend:'Name'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Name'\n""]","35","Send graph via mail to superior ","Event_513","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:54:53+00:00","Click UI element in window","List Item 'Email@Domain' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['List Item \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]","36","Send graph via mail to superior ","Event_513","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:54:54+00:00","Click UI element in window","Group 'New Message' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Group \\'New Message\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 92 OffsetY: 53 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","37","Send graph via mail to superior ","Event_513","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:55:00+00:00","Populate text field in window","Edit 'Subject' in Pane 'New Tab - Google Chrome - Name'; Text:'Salary detail graph'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Subject\\''] Text: 'Salary detail graph' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","38","Send graph via mail to superior ","Event_513","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:55:06+00:00","Select menu option in window","Menu Item 'Attach files' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Menu Item \\'Attach files\\'']\n""]","39","Send graph via mail to superior ","Event_513","sendmail/powerbi/onedrive","sendmail"
"Recording_109","Process_43","2022-02-18T04:55:31+00:00","Click UI element in window","Button 'Send ‪(Ctrl-Enter)‬' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Send \u202a(Ctrl-Enter)\u202c\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 18 OffsetY: -11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n"", '# End of autogenerated actions using the desktop recorder\n']","","Send graph via mail to superior ","Event_513","sendmail/powerbi/onedrive","sendmail"
