"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"11",10,"Recording_133","Process_43",2022-02-18 06:41:57,10,"Click UI element in window","List Item 'Employee  ...  download item' in Window 'My files -  ...  - Microsoft​ Edge' 2","msedge","My files - OneDrive and 3 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'My files -  ...  - Microsoft\u200b Edge\\' 2']['List Item \\'Employee  ...  download item\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 111 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",12,"Find the file having employee salary detail and download it","Event_608","sendmail/powerbi/onedrive","onedrive"
"12",11,"Recording_133","Process_43",2022-02-18 06:42:07,3,"Select menu option in window","Microsoft Edge (2) - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",13,"Go to the BI tool","Event_609","sendmail/powerbi/onedrive","onedrive"
"13",12,"Recording_133","Process_43",2022-02-18 06:42:10,3,"Click UI element in window","List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -22 OffsetY: -37 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",14,"Go to the BI tool","Event_609","sendmail/powerbi/onedrive","Powerbi"
"14",13,"Recording_133","Process_43",2022-02-18 06:42:13,4,"Press button in window","Button 'New Tab' in Window 'My files -  ...  - Microsoft​ Edge' 2","msedge","My files - OneDrive and 3 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'My files -  ...  - Microsoft\u200b Edge\\' 2']['Button \\'New Tab\\'']\n""]",15,"Go to the BI tool","Event_609","sendmail/powerbi/onedrive","Powerbi"
"15",14,"Recording_133","Process_43",2022-02-18 06:42:17,1,"Populate text field in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'powerbi'","msedge","New tab and 4 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'powerbi' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",16,"Go to the BI tool","Event_609","sendmail/powerbi/onedrive","Powerbi"
"16",15,"Recording_133","Process_43",2022-02-18 06:42:18,4,"Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",17,"Go to the BI tool","Event_609","sendmail/powerbi/onedrive","Powerbi"
"17",16,"Recording_133","Process_43",2022-02-18 06:42:22,6,"Click UI element in window","Hyperlink 'Data Visualization | Microsoft Power BI' in Window 'powerbi -  ...  - Microsoft​ Edge'","msedge","powerbi - Search and 4 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'powerbi -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Data Visualization | Microsoft Power BI\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -82 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",18,"Go to the BI tool","Event_609","sendmail/powerbi/onedrive","Powerbi"
"18",17,"Recording_133","Process_43",2022-02-18 06:42:28,7,"Click UI element in window","Hyperlink 'Redirects to Power B I product site' in Window 'Data  ...  - Microsoft​ Edge'","msedge","Data Visualization | Microsoft Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Data  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Redirects to Power B I product site\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",19,"Go to the BI tool","Event_609","sendmail/powerbi/onedrive","Powerbi"
"19",18,"Recording_133","Process_43",2022-02-18 06:42:35,6,"Click UI element in window","Hyperlink 'Get data' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Get data\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",20,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"20",19,"Recording_133","Process_43",2022-02-18 06:42:41,4,"Press button in window","Button 'Files, Get' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Files, Get\\'']\n""]",21,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"21",20,"Recording_133","Process_43",2022-02-18 06:42:45,11,"Press button in window","Button 'Local File' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Local File\\'']\n""]",22,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"22",21,"Recording_133","Process_43",2022-02-18 06:42:56,3,"Click UI element in window","Edit 'Name' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -18 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",23,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"23",22,"Recording_133","Process_43",2022-02-18 06:42:59,8,"Press button in window","Button 'Open' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Open\\'']\n""]",24,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"24",23,"Recording_133","Process_43",2022-02-18 06:43:07,17,"Press button in window","Button 'Import' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Import\ue72b\\'']\n""]",25,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"25",24,"Recording_133","Process_43",2022-02-18 06:43:24,28,"Press button in window","Button 'Go to dashboard' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Go to dashboard\\'']\n""]",26,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"26",25,"Recording_133","Process_43",2022-02-18 06:43:52,6,"Click UI element in window","Group 'Employee Salary Details (3).xlsx' in Window 'Employee  ...  - Microsoft​ Edge'","msedge","Employee Salary Details (3).xlsx - Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Employee  ...  - Microsoft\u200b Edge\\'']['Group \\'Employee Salary Details (3).xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -47 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",27,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"27",26,"Recording_133","Process_43",2022-02-18 06:43:58,2,"Press button in window","Button '' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'\ue70d\\'']\n""]",28,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"28",27,"Recording_133","Process_43",2022-02-18 06:44:00,2,"Click UI element in window","Group 'pbi-tree-node-checkbox ng-star-inserted' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'pbi-tree-node-checkbox ng-star-inserted\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -6 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",29,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"29",28,"Recording_133","Process_43",2022-02-18 06:44:02,1,"Click UI element in window","Text 'pbi-checkbox-label' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",30,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"30",29,"Recording_133","Process_43",2022-02-18 06:44:03,2,"Click UI element in window","Text 'pbi-checkbox-label' 2 in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",31,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"31",30,"Recording_133","Process_43",2022-02-18 06:44:05,10,"Click UI element in window","Text 'pbi-checkbox-label' 3 in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\' 3'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",32,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"32",31,"Recording_133","Process_43",2022-02-18 06:44:15,6,"Press button in window","Button '100% Stacked bar chart' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'100% Stacked bar chart\\'']\n""]",33,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"33",32,"Recording_133","Process_43",2022-02-18 06:44:21,3,"Drag and drop UI element in window","Group 'selected bringToFront transformElement resizing' in Group 'selected bringToFront transformElement' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.DragAndDropElement MouseDownOffsetY: -5 MouseDownOffsetX: -6 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomRight ControlToDrag: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'selected bringToFront transformElement\\''] MouseUpOffsetY: -10 MouseUpOffsetX: -6 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomRight ControlToDropOver: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'selected bringToFront transformElement resizing\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",34,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"34",33,"Recording_133","Process_43",2022-02-18 06:44:24,2,"Drag and drop UI element in window","Tab 'pane sections ng-star-inserted' in Group 'selected bringToFront transformElement resizing' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.DragAndDropElement MouseDownOffsetY: -1 MouseDownOffsetX: 2 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomCenter ControlToDrag: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'selected bringToFront transformElement resizing\\''] MouseUpOffsetY: 6 MouseUpOffsetX: -103 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomCenter ControlToDropOver: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Tab \\'pane sections ng-star-inserted\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",35,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"35",34,"Recording_133","Process_43",2022-02-18 06:44:26,3,"Press button in window","Button 'Filters  ...  readers see it' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Filters  ...  readers see it\\'']\n""]",36,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"36",35,"Recording_133","Process_43",2022-02-18 06:44:29,21,"Press button in window","Button 'Visualizations' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Visualizations\\'']\n""]",37,"Create a graph of employee salary","Event_610","sendmail/powerbi/onedrive","Powerbi"
"37",36,"Recording_133","Process_43",2022-02-18 06:44:50,6,"Press button in window","Button 'File ' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'File \ue972\\'']\n""]",38,"Export the graph","Event_611","sendmail/powerbi/onedrive","Powerbi"
"38",37,"Recording_133","Process_43",2022-02-18 06:44:56,5,"Select menu option in window","Menu Item ' Print Print current page' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'\ue749 Print Print current page\\'']\n""]",39,"Export the graph","Event_611","sendmail/powerbi/onedrive","Powerbi"
"39",38,"Recording_133","Process_43",2022-02-18 06:45:01,4,"Press button in window","Button 'Print' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Print\\'']\n""]",40,"Export the graph","Event_611","sendmail/powerbi/onedrive","Powerbi"
"40",39,"Recording_133","Process_43",2022-02-18 06:45:05,3,"Click UI element in window","Tree Item 'Desktop' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",41,"Export the graph","Event_611","sendmail/powerbi/onedrive","Powerbi"
"41",40,"Recording_133","Process_43",2022-02-18 06:45:08,22,"Click UI element in window","Edit 'Name' 2 in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\' 2'] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: -77 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",42,"Export the graph","Event_611","sendmail/powerbi/onedrive","Powerbi"
"42",41,"Recording_133","Process_43",2022-02-18 06:45:30,3,"Populate text field in window","Edit 'File name:' in Window 'Power BI and  ...  - Microsoft​ Edge'; Text:'Employee salary detail_graphical'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'File name:\\''] Text: 'Employee salary detail_graphical' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",43,"Export the graph","Event_611","sendmail/powerbi/onedrive","Powerbi"
"43",42,"Recording_133","Process_43",2022-02-18 06:45:33,10,"Press button in window","Button 'Save' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]",44,"Export the graph","Event_611","sendmail/powerbi/onedrive","Powerbi"
"44",43,"Recording_133","Process_43",2022-02-18 06:45:43,6,"Press button in window","Button 'New Tab' in Window 'Power BI and  ...  - Microsoft​ Edge'","msedge","Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",45,"Open the Mailbox","Event_612","sendmail/powerbi/onedrive","sendmail"
"45",44,"Recording_133","Process_43",2022-02-18 06:45:49,1,"Populate text field in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 3; Text:'outlook'","msedge","New tab and 7 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 3']['Edit \\'Address and search bar\\''] Text: 'outlook' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",46,"Open the Mailbox","Event_612","sendmail/powerbi/onedrive","sendmail"
"46",45,"Recording_133","Process_43",2022-02-18 06:45:50,2,"Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",47,"Open the Mailbox","Event_612","sendmail/powerbi/onedrive","sendmail"
"47",46,"Recording_133","Process_43",2022-02-18 06:45:52,11,"Click UI element in window","Hyperlink 'Outlook –  ...  from Microsoft' in Window 'outlook -  ...  - Microsoft​ Edge'","msedge","outlook - Search and 7 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'outlook -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Outlook –  ...  from Microsoft\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",48,"Open the Mailbox","Event_612","sendmail/powerbi/onedrive","sendmail"
"48",47,"Recording_133","Process_43",2022-02-18 06:46:03,3,"Press button in window","Button 'New message' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Button \\'New message\\'']\n""]",49,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"49",48,"Recording_133","Process_43",2022-02-18 06:46:06,2,"Click UI element in window","Combo Box 'To' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'To\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 22 OffsetY: -10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",50,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"50",49,"Recording_133","Process_43",2022-02-18 06:46:08,5,"Send keys","TextToSend:'Namede'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Namede'\n""]",51,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
"51",50,"Recording_133","Process_43",2022-02-18 06:46:13,26,"Click UI element in window","List Item 'Email@Domain (Email@Domain)' in Window 'Email -  ...  - Microsoft​ Edge'","msedge","Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['List Item \\'Email@Domain (Email@Domain)\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -45 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",52,"Attach a graph and send mail","Event_613","sendmail/powerbi/onedrive","sendmail"
