<<<<<<< HEAD
"RecordingId","ProcessId","TimeStamp","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"Recording_18","Process_14","2022-02-21T04:51:25+00:00","Select menu option in window","Microsoft Edge (2) - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]","17","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:51:31+00:00","Click UI element in window","List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 60 OffsetY: -46 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","18","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:51:34+00:00","Press button in window","Button 'New Tab' in Window 'Firefighting  ...  - Microsoft​ Edge'","msedge","Firefighting mockdrill agenda.docx and 3 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Firefighting  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]","19","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:51:37+00:00","Click UI element in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'","msedge","New tab and 1 more page - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 282 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","20","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:51:43+00:00","Populate text field in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'power automate'","msedge","New tab and 4 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'power automate' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","21","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:51:44+00:00","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","22","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:51:48+00:00","Click UI element in window","Hyperlink 'Power Automate | Microsoft Power Platform' in Window 'power  ...  - Microsoft​ Edge'","msedge","power automate - Search and 4 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'power  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Power Automate | Microsoft Power Platform\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 16 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","23","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:51:56+00:00","Select menu option in window","Menu Item 'My flows' in Window 'Microsoft  ...  - Microsoft​ Edge' 2","msedge","Microsoft Power Automate | Microsoft Power Platform and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'My flows\\'']\n""]","24","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:03+00:00","Select menu option in window","Menu Item 'Add new' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Add new\\'']\n""]","25","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:08+00:00","Select menu option in window","Menu Item 'Instant cloud flow—from blank' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Instant cloud flow—from blank\\'']\n""]","26","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:10+00:00","Click UI element in window","Edit 'Flow name' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Flow name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 25 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","27","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:30+00:00","Populate text field in window","Edit 'Flow name' 2 in Window 'Manage your  ...  - Microsoft​ Edge'; Text:'Approval for fire fighting mock drill'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Flow name\\' 2'] Text: 'Approval for fire fighting mock drill' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","28","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:41+00:00","Click UI element in window","Data Item 'Manually  ...  trigger a flow. ' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Data Item \\'Manually  ...  trigger a flow. \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 32 OffsetY: -16 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","29","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:43+00:00","Click UI element in window","Hyperlink 'Create' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Create\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 21 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","30","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:46+00:00","Press button in window","Button '+ New step' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'+ New step\\'']\n""]","31","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:53+00:00","Populate text field in window","Edit 'Search connectors and actions' in Window 'Create your  ...  - Microsoft​ Edge'; Text:'approval'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Search connectors and actions\\''] Text: 'approval' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","32","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:52:58+00:00","Press button in window","Button 'Approvals' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Approvals\\'']\n""]","33","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:53:02+00:00","Press button in window","Button 'Start and wait for an approval Approvals' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Start and wait for an approval Approvals\\'']\n""]","34","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:53:09+00:00","Set drop-down list value in window","Combo Box 'Approval type' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'Approval type\\''] OptionsNames: 'Enter custom value'\n""]","35","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:53:23+00:00","Populate text field in window","Edit 'Title' in Window 'Create your  ...  - Microsoft​ Edge'; Text:'Fire fighting mock drill'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Title\\''] Text: 'Fire fighting mock drill' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","36","Create an Approval request via Approval flow","Event_85","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:53:25+00:00","Click UI element in window","Text 'Email addresses, separated by a semicolon (;)' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Text \\'Email addresses, separated by a semicolon (;)\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 16 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","37","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:53:28+00:00","Send keys","TextToSend:'NameSurname{LShiftKey}(@)mykarmahu'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'NameSurname{LShiftKey}(@)mykarmahu'\n""]","38","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:13+00:00","Click UI element in window","List Item 'Name Surname' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\'Name Surname\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 108 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","39","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:20+00:00","Populate text field in window","Edit 'Item link' in Window 'Create your  ...  - Microsoft​ Edge'; Text:'''
'''","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Item link\\''] Text: '''\n"", ""''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","40","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:24+00:00","Press button in window","Button '+ New step' 2 in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'+ New step\\' 2']\n""]","41","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:27+00:00","Press button in window","Button 'Condition Control' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Condition Control\\'']\n""]","42","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:30+00:00","Click UI element in window","Edit 'Object Name' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Object Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 35 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","43","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:33+00:00","Press button in window","Button 'Outcome The outcome of the approval' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Outcome The outcome of the approval\\'']\n""]","44","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:35+00:00","Click UI element in window","Edit 'Value' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Value\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","45","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:39+00:00","Populate text field in window","Edit 'Value' 2 in Window 'Create your  ...  - Microsoft​ Edge'; Text:'''
'''","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Value\\' 2'] Text: '''\n"", ""''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","46","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:42+00:00","Press button in window","Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Add an action for Condition\\'s If yes branch\\'']\n""]","47","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:44+00:00","Press button in window","Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Add an action for Condition\\'s If yes branch\\' 2']\n""]","48","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:46+00:00","Click UI element in window","Edit 'Search connectors and actions' 2 in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Search connectors and actions\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 70 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","49","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:49+00:00","Populate text field in window","Edit 'Search connectors and actions' 3 in Window 'Create your  ...  - Microsoft​ Edge'; Text:'compose'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Search connectors and actions\\' 3'] Text: 'compose' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","50","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:53+00:00","Press button in window","Button 'Compose Data Operation' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Compose Data Operation\\'']\n""]","51","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
"Recording_18","Process_14","2022-02-21T04:54:57+00:00","Click UI element in window","Edit 'Inputs' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Inputs\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","52","Share Mock drill request to higher authority","Event_86","sharepoint/approvals/googlecalendar","Approvals"
