StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
10,Recording_103,Process_40,2022-02-17T08:56:16+00:00,Populate text field in window,Edit 'Search' 2 in Window 'Power BI and  ...  - Microsoft​ Edge'; Text:'',msedge,Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Search\\' 2'] Text: '' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",12.0, Find the scatter plot created in business analytic tool,Event_480,powerbi/outlook,Powerbi,2.0
11,Recording_103,Process_40,2022-02-17T08:56:18+00:00,Click UI element in window,Edit 'Search' 2 in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Search\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",13.0, Find the scatter plot created in business analytic tool,Event_480,powerbi/outlook,Powerbi,4.0
12,Recording_103,Process_40,2022-02-17T08:56:22+00:00,Click UI element in window,List Item 'Projet Throughput_Jan' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['List Item \\'Projet Throughput_Jan\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 49 OffsetY: -17 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",14.0, Find the scatter plot created in business analytic tool,Event_480,powerbi/outlook,Powerbi,10.0
13,Recording_103,Process_40,2022-02-17T08:56:32+00:00,Press button in window,Button 'File' in Window 'Projet  ...  - Microsoft​ Edge',msedge,Projet Throughput_Jan - Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Projet  ...  - Microsoft\u200b Edge\\'']['Button \\'File\\'']\n""]",15.0,Save the scatter plot in pdf format,Event_481,powerbi/outlook,Powerbi,3.0
14,Recording_103,Process_40,2022-02-17T08:56:35+00:00,Select menu option in window,Menu Item 'Print this page' in Window 'Projet  ...  - Microsoft​ Edge',msedge,Projet Throughput_Jan - Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Projet  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Print this page\\'']\n""]",16.0,Save the scatter plot in pdf format,Event_481,powerbi/outlook,Powerbi,5.0
15,Recording_103,Process_40,2022-02-17T08:56:40+00:00,Press button in window,Button 'Print' in Window 'Projet  ...  - Microsoft​ Edge',msedge,Projet Throughput_Jan - Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Projet  ...  - Microsoft\u200b Edge\\'']['Button \\'Print\\'']\n""]",17.0,Save the scatter plot in pdf format,Event_481,powerbi/outlook,Powerbi,5.0
16,Recording_103,Process_40,2022-02-17T08:56:45+00:00,Click UI element in window,Tree Item 'Desktop' in Window 'Projet  ...  - Microsoft​ Edge',msedge,Projet Throughput_Jan - Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Projet  ...  - Microsoft\u200b Edge\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]",18.0,Save the scatter plot in pdf format,Event_481,powerbi/outlook,Powerbi,15.0
17,Recording_103,Process_40,2022-02-17T08:57:00+00:00,Populate text field in window,Edit 'File name:' in Window 'Projet  ...  - Microsoft​ Edge'; Text:'Project Throughput_Jan',msedge,Projet Throughput_Jan - Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Projet  ...  - Microsoft\u200b Edge\\'']['Edit \\'File name:\\''] Text: 'Project Throughput_Jan' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",19.0,Save the scatter plot in pdf format,Event_481,powerbi/outlook,Powerbi,4.0
18,Recording_103,Process_40,2022-02-17T08:57:04+00:00,Press button in window,Button 'Save' in Window 'Projet  ...  - Microsoft​ Edge',msedge,Projet Throughput_Jan - Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Projet  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]",20.0,Save the scatter plot in pdf format,Event_481,powerbi/outlook,Powerbi,5.0
19,Recording_103,Process_40,2022-02-17T08:57:09+00:00,Press button in window,Button 'New Tab' in Window 'Projet  ...  - Microsoft​ Edge',msedge,Projet Throughput_Jan - Power BI and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Projet  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",21.0,Login to Mailbox,Event_482,powerbi/outlook,Outlook,5.0
20,Recording_103,Process_40,2022-02-17T08:57:14+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'yahoo mail',msedge,New tab and 4 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'yahoo mail' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",22.0,Login to Mailbox,Event_482,powerbi/outlook,Outlook,1.0
21,Recording_103,Process_40,2022-02-17T08:57:15+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",23.0,Login to Mailbox,Event_482,powerbi/outlook,Outlook,3.0
22,Recording_103,Process_40,2022-02-17T08:57:18+00:00,Click UI element in window,Hyperlink 'Yahoo Mail' in Window 'yahoo mail -  ...  - Microsoft​ Edge',msedge,yahoo mail - Search and 4 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'yahoo mail -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Yahoo Mail\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 3 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",24.0,Login to Mailbox,Event_482,powerbi/outlook,Outlook,6.0
23,Recording_103,Process_40,2022-02-17T08:57:24+00:00,Press button in window,Button 'Compose' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Button \\'Compose\\'']\n""]",25.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,2.0
24,Recording_103,Process_40,2022-02-17T08:57:26+00:00,Click UI element in window,Combo Box ' ...  D_X p_a L_0 B_0' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Combo Box \\' ...  D_X p_a L_0 B_0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 49 OffsetY: -9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",26.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,1.0
25,Recording_103,Process_40,2022-02-17T08:57:27+00:00,Send keys,TextToSend:'Namedes{RShiftKey}(_)vd',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Namedes{RShiftKey}(_)vd'\n""]",27.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,39.0
26,Recording_103,Process_40,2022-02-17T08:58:06+00:00,Populate text field in window,Edit 'Subject' in Window '(3 unread) -  ...  - Microsoft​ Edge'; Text:'Throughput of different project for january\'22',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Subject\\''] Text: 'Throughput of different project for january\\'22' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",28.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,2.0
27,Recording_103,Process_40,2022-02-17T08:58:08+00:00,Click UI element in window,Edit 'Message body' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 40 OffsetY: 23 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",29.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,4.0
28,Recording_103,Process_40,2022-02-17T08:58:12+00:00,Populate text field in window,"Edit 'Message body' 2 in Window '(3 unread) -  ...  - Microsoft​ Edge'; Text:'Hello,'",msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\' 2'] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}{Return}'\n""]",30.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,0.0
29,Recording_103,Process_40,2022-02-17T08:58:12+00:00,Send keys,TextToSend:'{Return}{Return}',,,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\' 2'] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}{Return}'\n""]",31.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,3.0
30,Recording_103,Process_40,2022-02-17T08:58:15+00:00,Populate text field in window,"Edit 'Message body' 2 in Window '(3 unread) -  ...  - Microsoft​ Edge'; Text:'''Hello,


PFA'''",msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\' 2'] Text: '''Hello,\n"", '\n', '\n', ""PFA''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",32.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,4.0
31,Recording_103,Process_40,2022-02-17T08:58:19+00:00,Press button in window,Button 'Attach files' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Button \\'Attach files\\'']\n""]",33.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,2.0
32,Recording_103,Process_40,2022-02-17T08:58:21+00:00,Select menu option in window,Menu Item 'Attach files from computer' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Attach files from computer\\'']\n""]",34.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,3.0
33,Recording_103,Process_40,2022-02-17T08:58:24+00:00,Click UI element in window,Tree Item 'Desktop' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -13 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",35.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,6.0
34,Recording_103,Process_40,2022-02-17T08:58:30+00:00,Click UI element in window,Edit 'Name' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 27 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",36.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,2.0
35,Recording_103,Process_40,2022-02-17T08:58:32+00:00,Press button in window,Button 'Open' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Button \\'Open\\'']\n""]",37.0,Prepare a mai,Event_483,powerbi/outlook,Outlook,5.0
36,Recording_103,Process_40,2022-02-17T08:58:37+00:00,Press button in window,Button 'Send' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Share scatter plot of speed to client,Event_484,powerbi/outlook,Outlook,0.0
