StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
10,Recording_102,Process_40,2022-02-17T08:54:40+00:00,Select menu option in window,Menu Item 'Print this page' in Window 'Project Data - Power BI — Mozilla Firefox',firefox,Project Data - Power BI — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project Data - Power BI — Mozilla Firefox\\'']['Menu Item \\'Print this page\\'']\n""]",12.0,Export & Save scatter plot in pdf format,Event_475,powerbi/outlook,Powerbi,6.0
11,Recording_102,Process_40,2022-02-17T08:54:46+00:00,Set drop-down list value in window,Combo Box 'Destination' in Window 'Project Data - Power BI — Mozilla Firefox',firefox,Project Data - Power BI — Mozilla Firefox,"[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'Project Data - Power BI — Mozilla Firefox\\'']['Combo Box \\'Destination\\''] OptionsNames: ''\n""]",13.0,Export & Save scatter plot in pdf format,Event_475,powerbi/outlook,Powerbi,5.0
12,Recording_102,Process_40,2022-02-17T08:54:51+00:00,Press button in window,Button 'Print' in Window 'Project Data - Power BI — Mozilla Firefox',firefox,Project Data - Power BI — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Project Data - Power BI — Mozilla Firefox\\'']['Button \\'Print\\'']\n""]",14.0,Export & Save scatter plot in pdf format,Event_475,powerbi/outlook,Powerbi,10.0
13,Recording_102,Process_40,2022-02-17T08:55:01+00:00,Populate text field in window,Edit 'File name:' in Window 'Project Data - Power BI — Mozilla Firefox'; Text:'Project Data',firefox,Project Data - Power BI — Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Project Data - Power BI — Mozilla Firefox\\'']['Edit \\'File name:\\''] Text: 'Project Data' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",15.0,Export & Save scatter plot in pdf format,Event_475,powerbi/outlook,Powerbi,3.0
14,Recording_102,Process_40,2022-02-17T08:55:04+00:00,Press button in window,Button 'Save' in Window 'Project Data - Power BI — Mozilla Firefox',firefox,Project Data - Power BI — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Project Data - Power BI — Mozilla Firefox\\'']['Button \\'Save\\'']\n""]",16.0,Export & Save scatter plot in pdf format,Event_475,powerbi/outlook,Powerbi,9.0
15,Recording_102,Process_40,2022-02-17T08:55:13+00:00,Press button in window,Button 'Type here to search' in TaskBar,,,"[""UIAutomation.PressButton Button: appmask['TaskBar']['Button \\'Type here to search\\'']\n""]",17.0,Go to mailing app,Event_476,powerbi/outlook,Outlook,4.0
16,Recording_102,Process_40,2022-02-17T08:55:17+00:00,Populate text field in window,Edit 'Search box' in Window 'Search'; Text:'mail',SearchApp,Search,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Search\\'']['Edit \\'Search box\\''] Text: 'mail' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",18.0,Go to mailing app,Event_476,powerbi/outlook,Outlook,4.0
17,Recording_102,Process_40,2022-02-17T08:55:21+00:00,Click UI element in window,"List Item 'Mail, App, Press right to switch preview' in Window 'Search'",SearchApp,Search,"[""UIAutomation.Click Element: appmask['Window \\'Search\\'']['List Item \\'Mail, App, Press right to switch preview\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -9 OffsetY: 8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",19.0,Go to mailing app,Event_476,powerbi/outlook,Outlook,4.0
18,Recording_102,Process_40,2022-02-17T08:55:25+00:00,Press button in window,Button 'New mail' in Window 'Inbox - Outlook ‎- Mail',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Button \\'New mail\\'']\n""]",20.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,11.0
19,Recording_102,Process_40,2022-02-17T08:55:36+00:00,Populate text field in window,Edit 'To: ' in Window 'Inbox - Outlook ‎- Mail'; Text:'Username',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Edit \\'To: \\''] Text: 'Username' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",21.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Powerbi,4.0
20,Recording_102,Process_40,2022-02-17T08:55:40+00:00,Click UI element in window,List Item 'Name Email@Domain' in Window 'Inbox - Outlook ‎- Mail',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.Click Element: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['List Item \\'Name Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",22.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,5.0
21,Recording_102,Process_40,2022-02-17T08:55:45+00:00,Populate text field in window,Edit 'Subject' in Window 'Inbox - Outlook ‎- Mail'; Text:'Project Data',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Edit \\'Subject\\''] Text: 'Project Data' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",23.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,4.0
22,Recording_102,Process_40,2022-02-17T08:55:49+00:00,Click UI element in window,Edit 'Message' in Window 'Inbox - Outlook ‎- Mail',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.Click Element: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Edit \\'Message\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 172 OffsetY: 150 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",24.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,1.0
23,Recording_102,Process_40,2022-02-17T08:55:50+00:00,Send keys,"TextToSend:'{LShiftKey}(H)ello,{LShiftKey}({Return}){LShiftKey}(PFA){Return}{Return}'",,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(H)ello,{LShiftKey}({Return}){LShiftKey}(PFA){Return}{Return}'\n""]",25.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,8.0
24,Recording_102,Process_40,2022-02-17T08:55:58+00:00,Select tab in window,Tab Item 'Insert' in Window 'Inbox - Outlook ‎- Mail',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.SelectTab Tab: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Tab Item \\'Insert\\'']\n""]",26.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,5.0
25,Recording_102,Process_40,2022-02-17T08:56:03+00:00,Press button in window,Button 'Files' in Window 'Inbox - Outlook ‎- Mail',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Button \\'Files\\'']\n""]",27.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,4.0
26,Recording_102,Process_40,2022-02-17T08:56:07+00:00,Click UI element in window,Edit 'Name' in Window 'Inbox - Outlook ‎- Mail',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.Click Element: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -22 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",28.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,3.0
27,Recording_102,Process_40,2022-02-17T08:56:10+00:00,Press button in window,Button 'Open' in Window 'Inbox - Outlook ‎- Mail',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Button \\'Open\\'']\n""]",29.0,Create Mail to share the scatter plot ,Event_477,powerbi/outlook,Outlook,4.0
28,Recording_102,Process_40,2022-02-17T08:56:14+00:00,Press button in window,Button 'Send' in Window 'Inbox - Outlook ‎- Mail',ApplicationFrameHost,Inbox - Outlook ‎- Mail,"[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Send mail to your Client,Event_478,powerbi/outlook,Outlook,0.0
