StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,duration
10,Recording_59,Process_15,2022-02-28T04:53:31+00:00,Populate text field in window,Edit 'Question title' in Window 'Customer  ...  - Microsoft​ Edge'; Text:'Please specify modification required in product',msedge,Customer requirement form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Edit \\'Question title\\''] Text: 'Please specify modification required in product' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",12.0,Generate a customer requirement form,Event_297,5.0
11,Recording_59,Process_15,2022-02-28T04:53:36+00:00,Press button in window,Button 'Add new question or section' 2 in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer requirement form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Add new question or section\\' 2']\n""]",13.0,Generate a customer requirement form,Event_297,1.0
12,Recording_59,Process_15,2022-02-28T04:53:37+00:00,Press button in window,Button 'Text' 2 in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer requirement form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Text\\' 2']\n""]",14.0,Generate a customer requirement form,Event_297,17.0
13,Recording_59,Process_15,2022-02-28T04:53:54+00:00,Populate text field in window,Edit 'Question title' 2 in Window 'Customer  ...  - Microsoft​ Edge'; Text:'Provide your budget details',msedge,Customer requirement form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Edit \\'Question title\\' 2'] Text: 'Provide your budget details' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",15.0,Generate a customer requirement form,Event_297,17.0
14,Recording_59,Process_15,2022-02-28T04:54:11+00:00,Press button in window,Button 'Add new question or section' 2 in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer requirement form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Add new question or section\\' 2']\n""]",16.0,Generate a customer requirement form,Event_297,12.0
15,Recording_59,Process_15,2022-02-28T04:54:23+00:00,Click UI element in window,Group 'Customer requirement form' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer requirement form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Group \\'Customer requirement form\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 60 OffsetY: 183 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",17.0,Generate a customer requirement form,Event_297,3.0
16,Recording_59,Process_15,2022-02-28T04:54:26+00:00,Press button in window,Button 'Share' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer requirement form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Share\\'']\n""]",18.0,Take the link of form,Event_298,5.0
17,Recording_59,Process_15,2022-02-28T04:54:31+00:00,Press button in window,Button 'Copy' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer requirement form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Copy\\'']\n""]",19.0,Take the link of form,Event_298,7.0
18,Recording_59,Process_15,2022-02-28T04:54:38+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",20.0,Open salesforce crm tool,Event_299,4.0
19,Recording_59,Process_15,2022-02-28T04:54:42+00:00,Click UI element in window,List Item 'Process  ...  - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Process  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -58 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",21.0,Open salesforce crm tool,Event_299,2.0
20,Recording_59,Process_15,2022-02-28T04:54:44+00:00,Press button in window,Button 'New Tab' in Window 'Process  ...  - Microsoft​ Edge',msedge,Process advisor | Power Automate - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Process  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",22.0,Open salesforce crm tool,Event_299,4.0
21,Recording_59,Process_15,2022-02-28T04:54:48+00:00,Click UI element in window,Hyperlink 'Home |  ... /page/home' in Window 'New tab and  ...  - Microsoft​ Edge' 2,msedge,New tab and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Hyperlink \\'Home |  ... /page/home\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 8 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",24.0,Open salesforce crm tool,Event_299,15.0
22,Recording_59,Process_15,2022-02-28T04:55:03+00:00,Press button in window,Button 'Log In' in Window 'Login |  ...  - Microsoft​ Edge',msedge,Login | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Login |  ...  - Microsoft\u200b Edge\\'']['Button \\'Log In\\'']\n""]",25.0,Open salesforce crm tool,Event_299,6.0
23,Recording_59,Process_15,2022-02-28T04:55:09+00:00,Press button in window,Button 'Log In' in Window 'Login |  ...  - Microsoft​ Edge',msedge,Login | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Login |  ...  - Microsoft\u200b Edge\\'']['Button \\'Log In\\'']\n""]",26.0,Open salesforce crm tool,Event_299,9.0
24,Recording_59,Process_15,2022-02-28T04:55:18+00:00,Click UI element in window,Hyperlink 'Contacts' in Window 'Home |  ...  - Microsoft​ Edge',msedge,Home | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Home |  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Contacts\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 8 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",27.0,Reply the customer by attaching the link of form,Event_300,4.0
25,Recording_59,Process_15,2022-02-28T04:55:22+00:00,Press button in window,Button 'Select a List View' in Window 'Recently  ...  - Microsoft​ Edge',msedge,Recently Viewed | Contacts | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Recently  ...  - Microsoft\u200b Edge\\'']['Button \\'Select a List View\\'']\n""]",28.0,Reply the customer by attaching the link of form,Event_300,3.0
26,Recording_59,Process_15,2022-02-28T04:55:25+00:00,Click UI element in window,List Item 'All Contacts' in Window 'Recently  ...  - Microsoft​ Edge',msedge,Recently Viewed | Contacts | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Recently  ...  - Microsoft\u200b Edge\\'']['List Item \\'All Contacts\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 80 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",29.0,Reply the customer by attaching the link of form,Event_300,16.0
27,Recording_59,Process_15,2022-02-28T04:55:41+00:00,Click UI element in window,Hyperlink 'Name Minor (Sample)' in Window 'All Contacts  ...  - Microsoft​ Edge',msedge,All Contacts | Contacts | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'All Contacts  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Name Minor (Sample)\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -21 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",30.0,Reply the customer by attaching the link of form,Event_300,6.0
28,Recording_59,Process_15,2022-02-28T04:55:47+00:00,Click UI element in window,Hyperlink 'Email@Domain' in Window 'Name Minor  ...  - Microsoft​ Edge',msedge,Name Minor (Sample) | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Name Minor  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 2 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",31.0,Reply the customer by attaching the link of form,Event_300,5.0
29,Recording_59,Process_15,2022-02-28T04:55:52+00:00,Click UI element in window,Document in Window 'Name Minor  ...  - Microsoft​ Edge',msedge,Name Minor (Sample) | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Name Minor  ...  - Microsoft\u200b Edge\\'']['Document'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 47 OffsetY: 34 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",32.0,Reply the customer by attaching the link of form,Event_300,1.0
30,Recording_59,Process_15,2022-02-28T04:55:53+00:00,Send keys,TextToSend:'{LControlKey}({V})',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n""]",33.0,Reply the customer by attaching the link of form,Event_300,25.0
31,Recording_59,Process_15,2022-02-28T04:56:18+00:00,Populate text field in window,Edit 'Subject' in Window 'Name Minor  ...  - Microsoft​ Edge'; Text:'Form for customer requirement',msedge,Name Minor (Sample) | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Name Minor  ...  - Microsoft\u200b Edge\\'']['Edit \\'Subject\\''] Text: 'Form for customer requirement' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",34.0,Reply the customer by attaching the link of form,Event_300,2.0
32,Recording_59,Process_15,2022-02-28T04:56:20+00:00,Click UI element in window,Document in Window 'Name Minor  ...  - Microsoft​ Edge',msedge,Name Minor (Sample) | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Name Minor  ...  - Microsoft\u200b Edge\\'']['Document'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 35 OffsetY: -40 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",35.0,Reply the customer by attaching the link of form,Event_300,1.0
33,Recording_59,Process_15,2022-02-28T04:56:21+00:00,Click UI element in window,Group 'cke_editable cke_editable_themed cke_contents_ltr' in Window 'Name Minor  ...  - Microsoft​ Edge',msedge,Name Minor (Sample) | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Name Minor  ...  - Microsoft\u200b Edge\\'']['Group \\'cke_editable cke_editable_themed cke_contents_ltr\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -98 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",36.0,Reply the customer by attaching the link of form,Event_300,1.0
34,Recording_59,Process_15,2022-02-28T04:56:22+00:00,Send keys,TextToSend:'{Return}{Return}{LShiftKey}(P)lease fill out the form',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}{Return}{LShiftKey}(P)lease{Space}fill{Space}out{Space}the{Space}form'\n""]",37.0,Reply the customer by attaching the link of form,Event_300,20.0
35,Recording_59,Process_15,2022-02-28T04:56:42+00:00,Press button in window,Button 'Send' in Window 'Name Minor  ...  - Microsoft​ Edge',msedge,Name Minor (Sample) | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Name Minor  ...  - Microsoft\u200b Edge\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Reply the customer by attaching the link of form,Event_300,0.0
