"RecordingId","ProcessId","TimeStamp","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"Recording_51","Process_21","2022-03-03T03:50:57+00:00","Click UI element in window","Hyperlink 'Project RoadMap' in Window 'SharePoint  ...  - Microsoft​ Edge'","msedge","SharePoint and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'SharePoint  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 35 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","12","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:01+00:00","Click UI element in window","Hyperlink 'Documents' in Window 'Project  ...  - Microsoft​ Edge'","msedge","Project RoadMap - Home and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 12 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","13","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:11+00:00","Select menu option in window","Menu Item 'New' in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'New\\'']\n""]","14","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:18+00:00","Select menu option in window","MenuItem: New New in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['MenuItem: New New']\n""]","15","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:33+00:00","Populate text field in window","Edit 'Enter your new name' in Window 'Project  ...  - Microsoft​ Edge' 2; Text:'onenote_uiflow'","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Enter your new name\\''] Text: 'onenote_uiflow' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","16","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:37+00:00","Press button in window","Button 'Create' in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Button \\'Create\\'']\n""]","17","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:43+00:00","Click UI element in window","Group 'Page Title ' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Group \\'Page Title \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 27 OffsetY: 17 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","18","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:44+00:00","Send keys","TextToSend:'{LShiftKey}(T)ask list'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(T)ask{Space}list'\n""]","19","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:49+00:00","Click UI element in window","Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Group \\'Page Contents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 95 OffsetY: 85 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","20","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:51:51+00:00","Send keys","TextToSend:'{LShiftKey}(G)uideline {LShiftKey}(E)xplanation{Return}{LShiftKey}(A)ssesment{Return}{LShiftKey}(O)nboarding'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(G)uideline{Space}{LShiftKey}(E)xplanation{Return}{LShiftKey}(A)ssesment{Return}{LShiftKey}(O)nboarding'\n""]","21","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:52:23+00:00","Click UI element in window","Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Group \\'Page Contents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 206 OffsetY: -45 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","22","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:52:27+00:00","Click UI element in window","Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Group \\'Page Contents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 195 OffsetY: -10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","23","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:52:34+00:00","Select tab in window","Tab Item 'onenote_uiflow' in Window 'one ...  - Microsoft​ Edge'","msedge","onenote_uiflow and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectTab Tab: appmask['Window \\'one ...  - Microsoft\u200b Edge\\'']['Tab Item \\'onenote_uiflow\\'']\n""]","24","Make a note","Event_250","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:52:41+00:00","Select menu option in window","Menu Item 'Sync' in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'Sync\\'']\n""]","25","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:52:47+00:00","Click UI element in window","Edit 'Enter your email address' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.Click Element: appmask['Window \\'Microsoft OneDrive\\'']['Edit \\'Enter your email address\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 62 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","26","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:52:50+00:00","Press button in window","Button 'Sign in' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Sign in\\'']\n""]","27","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:53:08+00:00","Populate text field in window","Edit 'Enter the password for Email@Domain' in Window 'explorer'; Text:P'password_secret_text'","explorer","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'explorer\\'']['Edit \\'Enter the password for Email@Domain\\''] Text: P'password_secret_text' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","28","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:53:15+00:00","Press button in window","Button 'Sign in' in Window 'explorer'","explorer","","[""UIAutomation.PressButton Button: appmask['Window \\'explorer\\'']['Button \\'Sign in\\'']\n""]","29","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:53:22+00:00","Press button in window","Button 'OK' in Window 'explorer'","explorer","","[""UIAutomation.PressButton Button: appmask['Window \\'explorer\\'']['Button \\'OK\\'']\n""]","30","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:17+00:00","Press button in window","Button 'Next' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Next\\'']\n""]","31","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:25+00:00","Press button in window","Button 'Next' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Next\\'']\n""]","32","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:29+00:00","Press button in window","Button 'Next' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Next\\'']\n""]","33","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:31+00:00","Press button in window","Button 'Next' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Next\\'']\n""]","34","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:35+00:00","Press button in window","Button 'Later' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Later\\'']\n""]","35","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:38+00:00","Press button in window","Button 'Open my OneDrive folder' in Window 'Microsoft OneDrive'","OneDrive","Microsoft OneDrive","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft OneDrive\\'']['Button \\'Open my OneDrive folder\\'']\n""]","36","Connect collaborative platform with your local drive","Event_251","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:42+00:00","Press button in window","Button 'New Tab' in Window 'Project  ...  - Microsoft​ Edge' 2","msedge","Project RoadMap - Documents - All Documents and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Project  ...  - Microsoft\u200b Edge\\' 2']['Button \\'New Tab\\'']\n""]","37","Open the online flow app","Event_252","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:49+00:00","Populate text field in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'power automate'","msedge","New tab and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'power automate' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","38","Open the online flow app","Event_252","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:50+00:00","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","39","Open the online flow app","Event_252","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:54:54+00:00","Click UI element in window","Hyperlink 'Power Automate | Microsoft Power Platform' in Window 'power  ...  - Microsoft​ Edge'","msedge","power automate - Search and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'power  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Power Automate | Microsoft Power Platform\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -128 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","40","Open the online flow app","Event_252","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:02+00:00","Select menu option in window","Menu Item 'My flows' in Window 'Microsoft  ...  - Microsoft​ Edge' 2","msedge","Microsoft Power Automate | Microsoft Power Platform and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'My flows\\'']\n""]","41","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:06+00:00","Select menu option in window","Menu Item 'Add new' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Add new\\'']\n""]","42","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:10+00:00","Select menu option in window","Menu Item 'Instant cloud flow—from blank' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Instant cloud flow—from blank\\'']\n""]","43","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:13+00:00","Click UI element in window","Edit 'Flow name' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Flow name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 22 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","44","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:22+00:00","Populate text field in window","Edit 'Flow name' 2 in Window 'Manage your  ...  - Microsoft​ Edge'; Text:'uiflow for onenote'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Flow name\\' 2'] Text: 'uiflow for onenote' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","45","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:27+00:00","Click UI element in window","Data Item 'Manually  ...  trigger a flow. ' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Data Item \\'Manually  ...  trigger a flow. \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 40 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","46","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:29+00:00","Click UI element in window","Hyperlink 'Create' in Window 'Manage your  ...  - Microsoft​ Edge'","msedge","Manage your flows | Microsoft Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Create\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: 8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","47","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:33+00:00","Press button in window","Button '+ New step' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'+ New step\\'']\n""]","48","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:36+00:00","Press button in window","Button 'Desktop flows' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Desktop flows\\'']\n""]","49","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:39+00:00","Press button in window","Button 'Run a flow  ...  Desktop flows' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Run a flow  ...  Desktop flows\\'']\n""]","50","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:44+00:00","Press button in window","Button 'Menu for Run  ...  for desktop' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Menu for Run  ...  for desktop\\'']\n""]","51","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:52+00:00","Click UI element in window","Group 'manage-flow-details' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Group \\'manage-flow-details\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -216 OffsetY: -23 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]","52","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:55+00:00","Click UI element in window","List Item ' ...  title-906' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\' ...  title-906\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -59 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","53","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:57+00:00","Click UI element in window","List Item 'On premises Gateway Name Surname' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\'On premises Gateway Name Surname\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 97 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","54","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:55:58+00:00","Click UI element in window","Edit 'Domain and username' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Domain and username\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 102 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","55","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:56:03+00:00","Populate text field in window","Edit 'Domain and username' 2 in Window 'Create your  ...  - Microsoft​ Edge'; Text:'RKH-PC-22\\RKH'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Domain and username\\' 2'] Text: 'RKH-PC-22\\\\RKH' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","56","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:56:05+00:00","Click UI element in window","Edit 'Password' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Password\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 46 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","57","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"Recording_51","Process_21","2022-03-03T03:56:10+00:00","Populate text field in window","Edit 'Password' 2 in Window 'Create your  ...  - Microsoft​ Edge'; Text:P'password_secret_text'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Password\\' 2'] Text: P'password_secret_text' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","58","Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
