"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
20,"Recording_62","Process_17",1646031197,"3","Click UI element in window","Combo Box in Window 'Watchlist -  ...  - Microsoft​ Edge'","msedge","Watchlist - Distill Web Monitor and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Watchlist -  ...  - Microsoft\u200b Edge\\'']['Combo Box'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -41 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","22","Go to the feeder and set the feed to get notification of newly added table","Event_311","rss/commondataservice/onenote","rss"
21,"Recording_62","Process_17",1646031200,"4","Click UI element in window","Pane 'View' in Window 'Untitled and  ...  - Microsoft​ Edge'","msedge","Untitled and 2 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Untitled and  ...  - Microsoft\u200b Edge\\'']['Pane \\'View\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 76 OffsetY: 80 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","23","Go to the feeder and set the feed to get notification of newly added table","Event_311","rss/commondataservice/onenote","rss"
22,"Recording_62","Process_17",1646031204,"4","Populate text field in window","Edit 'Text' in Window 'Watchlist -  ...  - Microsoft​ Edge'; Text:'9'","msedge","Watchlist - Distill Web Monitor and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Watchlist -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Text\\''] Text: '9' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","24","Go to the feeder and set the feed to get notification of newly added table","Event_311","rss/commondataservice/onenote","rss"
23,"Recording_62","Process_17",1646031208,"5","Press button in window","Button 'Save' in Window 'Watchlist -  ...  - Microsoft​ Edge'","msedge","Watchlist - Distill Web Monitor and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Watchlist -  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]","25","Go to the feeder and set the feed to get notification of newly added table","Event_311","rss/commondataservice/onenote","rss"
24,"Recording_62","Process_17",1646031213,"7","Select tab in window","Tab Item 'Power Apps' in Window 'Watchlist -  ...  - Microsoft​ Edge' 2","msedge","Watchlist - Distill Web Monitor and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectTab Tab: appmask['Window \\'Watchlist -  ...  - Microsoft\u200b Edge\\' 2']['Tab Item \\'Power Apps\\'']\n""]","26","Download the data tables","Event_312","rss/commondataservice/onenote","commondataservice"
25,"Recording_62","Process_17",1646031220,"2","Select menu option in window","Menu Item 'Data' in Window 'Power Apps  ...  - Microsoft​ Edge' 2","msedge","Power Apps and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'Data\\'']\n""]","27","Download the data tables","Event_312","rss/commondataservice/onenote","commondataservice"
26,"Recording_62","Process_17",1646031222,"23","Select menu option in window","Menu Item 'Export data' in Window 'Power Apps  ...  - Microsoft​ Edge' 2","msedge","Power Apps and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'Export data\\'']\n""]","28","Download the data tables","Event_312","rss/commondataservice/onenote","commondataservice"
27,"Recording_62","Process_17",1646031245,"7","Set checkbox state in window","Check Box ' ...  check-771' in Window 'Power Apps  ...  - Microsoft​ Edge' 3","msedge","Power Apps and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Power Apps  ...  - Microsoft\u200b Edge\\' 3']['Check Box \\' ...  check-771\\''] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]","29","Download the data tables","Event_312","rss/commondataservice/onenote","commondataservice"
28,"Recording_62","Process_17",1646031252,"77","Select menu option in window","Menu Item 'Export data' 2 in Window 'Power Apps  ...  - Microsoft​ Edge' 2","msedge","Power Apps and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'Export data\\' 2']\n""]","30","Download the data tables","Event_312","rss/commondataservice/onenote","commondataservice"
29,"Recording_62","Process_17",1646031329,"10","Click UI element in window","Hyperlink 'Download exported data' in Window 'Power Apps  ...  - Microsoft​ Edge' 2","msedge","Power Apps and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Power Apps  ...  - Microsoft\u200b Edge\\' 2']['Hyperlink \\'Download exported data\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 36 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","31","Download the data tables","Event_312","rss/commondataservice/onenote","commondataservice"
30,"Recording_62","Process_17",1646031339,"2","Press button in window","Button 'New Tab' in Window 'Power Apps  ...  - Microsoft​ Edge' 2","msedge","Power Apps and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Power Apps  ...  - Microsoft\u200b Edge\\' 2']['Button \\'New Tab\\'']\n""]","32","Open note taking app","Event_313","rss/commondataservice/onenote","onenote"
31,"Recording_62","Process_17",1646031341,"5","Click UI element in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'","msedge","New tab and 1 more page - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 128 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","33","Open note taking app","Event_313","rss/commondataservice/onenote","onenote"
32,"Recording_62","Process_17",1646031346,"1","Populate text field in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'evernote'","msedge","New tab and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'evernote' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","34","Open note taking app","Event_313","rss/commondataservice/onenote","onenote"
33,"Recording_62","Process_17",1646031347,"3","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","35","Open note taking app","Event_313","rss/commondataservice/onenote","onenote"
34,"Recording_62","Process_17",1646031350,"5","Click UI element in window","Hyperlink 'Best Note  ...  Notes with Evernote' in Window 'evernote -  ...  - Microsoft​ Edge'","msedge","evernote - Search and 4 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'evernote -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Best Note  ...  Notes with Evernote\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -30 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","36","Open note taking app","Event_313","rss/commondataservice/onenote","onenote"
35,"Recording_62","Process_17",1646031355,"11","Click UI element in window","Hyperlink 'Log In' in Window 'Best Note  ...  - Microsoft​ Edge'","msedge","Best Note Taking App - Organize Your Notes with Evernote and 6 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Best Note  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Log In\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","37","Open note taking app","Event_313","rss/commondataservice/onenote","onenote"
36,"Recording_62","Process_17",1646031366,"6","Click UI element in window","Hyperlink 'Notebooks' in Window 'Home -  ...  - Microsoft​ Edge'","msedge","Home - Evernote and 6 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Home -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Notebooks\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","38","Update the status of table","Event_314","rss/commondataservice/onenote","onenote"
37,"Recording_62","Process_17",1646031372,"5","Press button in window","Button 'Exported Tables' in Window 'Notebooks -  ...  - Microsoft​ Edge'","msedge","Notebooks - Evernote and 6 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Notebooks -  ...  - Microsoft\u200b Edge\\'']['Button \\'Exported Tables\\'']\n""]","39","Update the status of table","Event_314","rss/commondataservice/onenote","onenote"
38,"Recording_62","Process_17",1646031377,"2","Click UI element in window","Edit 'Title' in Window 'Exported  ...  - Microsoft​ Edge'","msedge","Exported Tables - Evernote and 6 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Exported  ...  - Microsoft\u200b Edge\\'']['Edit \\'Title\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 166 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","40","Update the status of table","Event_314","rss/commondataservice/onenote","onenote"
39,"Recording_62","Process_17",1646031379,"5","Click UI element in window","Data Item ' ' in Window 'Exported  ...  - Microsoft​ Edge'","msedge","Exported Tables - Evernote and 6 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Exported  ...  - Microsoft\u200b Edge\\'']['Data Item \\'\xa0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -15 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","41","Update the status of table","Event_314","rss/commondataservice/onenote","onenote"
40,"Recording_62","Process_17",1646031384,"3","Populate text field in window","Edit 'Start writing or drag files here' in Window 'Exported  ...  - Microsoft​ Edge'; Text:'''Details of exported tables from dataverse


Table Name
Exported Date
Account
2/3/2022
Feedback
2/6/202
 Attribute
 

'''","msedge","Exported Tables - Evernote and 6 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Exported  ...  - Microsoft\u200b Edge\\'']['Edit \\'Start writing or drag files here\\''] Text: '''Details of exported tables from dataverse\n"", '\n', '\n', 'Table Name\n', 'Exported Date\n', 'Account\n', '2/3/2022\n', 'Feedback\n', '2/6/202\n', '\xa0Attribute\n', '\xa0\n', '\n', ""''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","42","Update the status of table","Event_314","rss/commondataservice/onenote","onenote"
41,"Recording_62","Process_17",1646031387,"8","Click UI element in window","Data Item ' ' in Window 'Exported  ...  - Microsoft​ Edge' 2","msedge","Exported Tables - Evernote and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Exported  ...  - Microsoft\u200b Edge\\' 2']['Data Item \\'\xa0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 27 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","43","Update the status of table","Event_314","rss/commondataservice/onenote","onenote"
42,"Recording_62","Process_17",1646031395,"","Populate text field in window","Edit 'Start writing or drag files here' in Window 'Exported  ...  - Microsoft​ Edge'; Text:'''Details of exported tables from dataverse


Table Name
Exported Date
Account
2/3/2022
Feedback
2/6/202
 Attribute
 22/28/202

'''","msedge","Exported Tables - Evernote and 6 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Exported  ...  - Microsoft\u200b Edge\\'']['Edit \\'Start writing or drag files here\\''] Text: '''Details of exported tables from dataverse\n"", '\n', '\n', 'Table Name\n', 'Exported Date\n', 'Account\n', '2/3/2022\n', 'Feedback\n', '2/6/202\n', '\xa0Attribute\n', '\xa022/28/202\n', '\n', ""''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","","Update the status of table","Event_314","rss/commondataservice/onenote","onenote"
