StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
10,Recording_11,Process_9,2022-02-22T05:36:16+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",12.0,Login to the form making app,Event_46,Microsoftforms/approvals/projectonline,,4.0
11,Recording_11,Process_9,2022-02-22T05:36:20+00:00,Click UI element in window,Hyperlink 'Microsoft Forms' in Window 'microsoft  ...  - Microsoft​ Edge',msedge,microsoft form - Search and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'microsoft  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Microsoft Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 21 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",13.0,Login to the form making app,Event_46,Microsoftforms/approvals/projectonline,,6.0
12,Recording_11,Process_9,2022-02-22T05:36:26+00:00,Press button in window,Button 'New Form' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,msedge,Microsoft Forms and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Button \\'New Form\\'']\n""]",14.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,5.0
13,Recording_11,Process_9,2022-02-22T05:36:31+00:00,Click UI element in window,Group 'Untitled form Form Title Designer' in Window 'Untitled  ...  - Microsoft​ Edge',msedge,Untitled form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Untitled  ...  - Microsoft\u200b Edge\\'']['Group \\'Untitled form Form Title Designer\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 218 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",15.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,13.0
14,Recording_11,Process_9,2022-02-22T05:36:44+00:00,Populate text field in window,Edit 'Form title' in Window 'Untitled  ...  - Microsoft​ Edge'; Text:'Customer request form',msedge,Untitled form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled  ...  - Microsoft\u200b Edge\\'']['Edit \\'Form title\\''] Text: 'Customer request form' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",16.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,27.0
15,Recording_11,Process_9,2022-02-22T05:37:11+00:00,Populate text field in window,Edit 'Form description' in Window 'Customer  ...  - Microsoft​ Edge'; Text:'Enter changes in customer detail',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Edit \\'Form description\\''] Text: 'Enter changes in customer detail' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",17.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,6.0
16,Recording_11,Process_9,2022-02-22T05:37:17+00:00,Press button in window,Button 'Add new question or section' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Add new question or section\\'']\n""]",18.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,4.0
17,Recording_11,Process_9,2022-02-22T05:37:21+00:00,Press button in window,Button 'Text' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Text\\'']\n""]",19.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,15.0
18,Recording_11,Process_9,2022-02-22T05:37:36+00:00,Populate text field in window,Edit 'Question title' in Window 'Customer  ...  - Microsoft​ Edge'; Text:'Enter new adress',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Edit \\'Question title\\''] Text: 'Enter new adress' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",20.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,5.0
19,Recording_11,Process_9,2022-02-22T05:37:41+00:00,Click UI element in window,Group 'Edit Question 1' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Group \\'Edit Question 1\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 229 OffsetY: -32 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",21.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,6.0
20,Recording_11,Process_9,2022-02-22T05:37:47+00:00,Press button in window,Button 'Add new question or section' 2 in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Add new question or section\\' 2']\n""]",22.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,3.0
21,Recording_11,Process_9,2022-02-22T05:37:50+00:00,Press button in window,Button 'Text' 2 in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Text\\' 2']\n""]",23.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,18.0
22,Recording_11,Process_9,2022-02-22T05:38:08+00:00,Populate text field in window,Edit 'Question title' 2 in Window 'Customer  ...  - Microsoft​ Edge'; Text:'Enter alternative Email ID',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Edit \\'Question title\\' 2'] Text: 'Enter alternative Email ID' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",24.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,7.0
23,Recording_11,Process_9,2022-02-22T05:38:15+00:00,Click UI element in window,Edit 'Question title' 2 in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Edit \\'Question title\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",25.0,"According to the requirement of template, prepare customer request form",Event_47,Microsoftforms/approvals/projectonline,,5.0
24,Recording_11,Process_9,2022-02-22T05:38:20+00:00,Press button in window,Button 'Share' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Share\\'']\n""]",26.0,"To send the approval request, copy the link of template",Event_48,Microsoftforms/approvals/projectonline,,5.0
25,Recording_11,Process_9,2022-02-22T05:38:25+00:00,Press button in window,Button 'Copy' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'Copy\\'']\n""]",27.0,"To send the approval request, copy the link of template",Event_48,Microsoftforms/approvals/projectonline,,4.0
26,Recording_11,Process_9,2022-02-22T05:38:29+00:00,Press button in window,Button 'New Tab' in Window 'Customer  ...  - Microsoft​ Edge',msedge,Customer request form (Edit) Microsoft Forms and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",28.0,Go to the approval flow,Event_49,Microsoftforms/approvals/projectonline,,3.0
27,Recording_11,Process_9,2022-02-22T05:38:32+00:00,Click UI element in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge',msedge,New tab and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -30 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",29.0,Go to the approval flow,Event_49,Microsoftforms/approvals/projectonline,,8.0
28,Recording_11,Process_9,2022-02-22T05:38:40+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'power automate',msedge,New tab and 4 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'power automate' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",30.0,Go to the approval flow,Event_49,Microsoftforms/approvals/projectonline,,0.0
29,Recording_11,Process_9,2022-02-22T05:38:40+00:00,Send keys,TextToSend:'{Return}',,,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'power automate' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",31.0,Go to the approval flow,Event_49,Microsoftforms/approvals/projectonline,,4.0
30,Recording_11,Process_9,2022-02-22T05:38:44+00:00,Click UI element in window,Hyperlink 'Power Automate | Microsoft Power Platform' in Window 'power  ...  - Microsoft​ Edge',msedge,power automate - Search and 4 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'power  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Power Automate | Microsoft Power Platform\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 114 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",32.0,Go to the approval flow,Event_49,Microsoftforms/approvals/projectonline,,5.0
31,Recording_11,Process_9,2022-02-22T05:38:49+00:00,Click UI element in window,Hyperlink 'Sign in' in Window 'Power  ...  - Microsoft​ Edge' 2,msedge,Power Automate | Microsoft Power Platform and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power  ...  - Microsoft\u200b Edge\\' 2']['Hyperlink \\'Sign in\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",33.0,Go to the approval flow,Event_49,Microsoftforms/approvals/projectonline,,12.0
32,Recording_11,Process_9,2022-02-22T05:39:01+00:00,Select menu option in window,Menu Item 'My flows' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft Power Automate | Microsoft Power Platform and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Menu Item \\'My flows\\'']\n""]",34.0,Go to the approval flow,Event_49,Microsoftforms/approvals/projectonline,,6.0
33,Recording_11,Process_9,2022-02-22T05:39:07+00:00,Select menu option in window,Menu Item 'Add new' in Window 'Manage your  ...  - Microsoft​ Edge',msedge,Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Add new\\'']\n""]",35.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,4.0
34,Recording_11,Process_9,2022-02-22T05:39:11+00:00,Select menu option in window,Menu Item 'Instant cloud flow—from blank' in Window 'Manage your  ...  - Microsoft​ Edge',msedge,Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Instant cloud flow—from blank\\'']\n""]",36.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,17.0
35,Recording_11,Process_9,2022-02-22T05:39:28+00:00,Click UI element in window,Edit 'Flow name' in Window 'Manage your  ...  - Microsoft​ Edge',msedge,Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Flow name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 14 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",37.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,14.0
36,Recording_11,Process_9,2022-02-22T05:39:42+00:00,Populate text field in window,Edit 'Flow name' 2 in Window 'Manage your  ...  - Microsoft​ Edge'; Text:'Approval for customer request form',msedge,Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Flow name\\' 2'] Text: 'Approval for customer request form' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",38.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,4.0
37,Recording_11,Process_9,2022-02-22T05:39:46+00:00,Click UI element in window,Data Item 'Manually  ...  trigger a flow. ' in Window 'Manage your  ...  - Microsoft​ Edge',msedge,Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Data Item \\'Manually  ...  trigger a flow. \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 39 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",39.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,4.0
38,Recording_11,Process_9,2022-02-22T05:39:50+00:00,Click UI element in window,Hyperlink 'Create' in Window 'Manage your  ...  - Microsoft​ Edge',msedge,Manage your flows | Microsoft Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Manage your  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Create\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",40.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,3.0
39,Recording_11,Process_9,2022-02-22T05:39:53+00:00,Press button in window,Button '+ New step' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'+ New step\\'']\n""]",41.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,3.0
40,Recording_11,Process_9,2022-02-22T05:39:56+00:00,Click UI element in window,Edit 'Search connectors and actions' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Search connectors and actions\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 49 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",42.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,4.0
41,Recording_11,Process_9,2022-02-22T05:40:00+00:00,Populate text field in window,Edit 'Search connectors and actions' 2 in Window 'Create your  ...  - Microsoft​ Edge'; Text:'approval',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Search connectors and actions\\' 2'] Text: 'approval' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",43.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,4.0
42,Recording_11,Process_9,2022-02-22T05:40:04+00:00,Press button in window,Button 'Approvals' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Approvals\\'']\n""]",44.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,4.0
43,Recording_11,Process_9,2022-02-22T05:40:08+00:00,Press button in window,Button 'Start and wait for an approval Approvals' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Start and wait for an approval Approvals\\'']\n""]",45.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,6.0
44,Recording_11,Process_9,2022-02-22T05:40:14+00:00,Click UI element in window,Edit 'Approval type' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Approval type\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -82 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",46.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,7.0
45,Recording_11,Process_9,2022-02-22T05:40:21+00:00,Click UI element in window,List Item 'Approve/Reject - First to respond' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\'Approve/Reject - First to respond\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 3 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",47.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,21.0
46,Recording_11,Process_9,2022-02-22T05:40:42+00:00,Populate text field in window,Edit 'Title' in Window 'Create your  ...  - Microsoft​ Edge'; Text:'approval for customer request form template',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Title\\''] Text: 'approval for customer request form template' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",48.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,7.0
47,Recording_11,Process_9,2022-02-22T05:40:49+00:00,Click UI element in window,Edit 'msla-input-control' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'msla-input-control\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",49.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,2.0
48,Recording_11,Process_9,2022-02-22T05:40:51+00:00,Send keys,TextToSend:'Name',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Name'\n""]",50.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,11.0
49,Recording_11,Process_9,2022-02-22T05:41:02+00:00,Click UI element in window,List Item 'Name Surname' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\'Name Surname\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 79 OffsetY: 13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",51.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,7.0
50,Recording_11,Process_9,2022-02-22T05:41:09+00:00,Populate text field in window,"Edit 'Item link' in Window 'Create your  ...  - Microsoft​ Edge'; Text:'''
'''",msedge,Create your flow | Power Automate and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Item link\\''] Text: '''\n"", ""''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",52.0,Send the approval request,Event_50,Microsoftforms/approvals/projectonline,,9.0
