"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"20",19,"Recording_99","Process_39",2022-02-17 06:45:20,5,"Press button in window","Button 'Local File' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Button \\'Local File\\'']\n""]",21,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"21",20,"Recording_99","Process_39",2022-02-17 06:45:25,3,"Click UI element in window","Edit 'Name' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 30 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",22,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"22",21,"Recording_99","Process_39",2022-02-17 06:45:28,34,"Press button in window","Button 'Open' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Button \\'Open\\'']\n""]",23,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"23",22,"Recording_99","Process_39",2022-02-17 06:46:02,11,"Press button in window","Button 'Upload' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Button \\'Upload\ue72b\\'']\n""]",24,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"24",23,"Recording_99","Process_39",2022-02-17 06:46:13,8,"Click UI element in window","Edit 'Raw Data of project ABC ' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Edit \\'Raw Data of project ABC \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -21 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",25,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"25",24,"Recording_99","Process_39",2022-02-17 06:46:21,1,"Drag and drop UI element in window","UI Custom in Window 'Raw Data of  ...  — Mozilla Firefox'","firefox","Raw Data of project ABC - Power BI — Mozilla Firefox","[""UIAutomation.DragAndDropElement MouseDownOffsetY: 51 MouseDownOffsetX: 40 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.TopLeft ControlToDrag: appmask['Window \\'Raw Data of  ...  — Mozilla Firefox\\'']['UI Custom'] MouseUpOffsetY: -92 MouseUpOffsetX: 230 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.TopLeft ControlToDropOver: appmask['Window \\'Raw Data of  ...  — Mozilla Firefox\\'']['UI Custom'] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",26,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"26",25,"Recording_99","Process_39",2022-02-17 06:46:22,2,"Click UI element in window","UI Custom in Window 'Raw Data of  ...  — Mozilla Firefox'","firefox","Raw Data of project ABC - Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Raw Data of  ...  — Mozilla Firefox\\'']['UI Custom'] ClickType: UIAutomation.ClickType.RightClick OffsetX: 224 OffsetY: 131 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",27,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"27",26,"Recording_99","Process_39",2022-02-17 06:46:24,4,"Select menu option in window","Menu Item 'Copy' in Window 'Raw Data of  ...  — Mozilla Firefox'","firefox","Raw Data of project ABC - Power BI — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Raw Data of  ...  — Mozilla Firefox\\'']['Menu Item \\'Copy\\'']\n""]",28,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"28",27,"Recording_99","Process_39",2022-02-17 06:46:28,3,"Click UI element in window","Hyperlink 'Create' in Window 'Raw Data of  ...  — Mozilla Firefox'","firefox","Raw Data of project ABC - Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Raw Data of  ...  — Mozilla Firefox\\'']['Hyperlink \\'Create\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -28 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",29,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"29",28,"Recording_99","Process_39",2022-02-17 06:46:31,21,"Press button in window","Button 'Paste or manually enter data' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Button \\'Paste or manually enter data\\'']\n""]",30,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"30",29,"Recording_99","Process_39",2022-02-17 06:46:52,12,"Click UI element in window","Header 'Any Column1' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Header \\'Any Column1\\''] ClickType: UIAutomation.ClickType.RightClick OffsetX: 5 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",31,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"31",30,"Recording_99","Process_39",2022-02-17 06:47:04,1,"Click UI element in window","Header 'Any Column1' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Header \\'Any Column1\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -36 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",32,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Outlook"
"32",31,"Recording_99","Process_39",2022-02-17 06:47:05,21,"Send keys","TextToSend:'{LControlKey}({V})'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n""]",33,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"33",32,"Recording_99","Process_39",2022-02-17 06:47:26,4,"Press button in window","Button in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Button']\n""]",34,"Open the data analytic tool & load the data","Event_463","Outlook/powerbi","Powerbi"
"34",33,"Recording_99","Process_39",2022-02-17 06:47:30,14,"Select menu option in window","Menu Item 'Create a blank report' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Menu Item \\'Create a blank report\\'']\n""]",35,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"35",34,"Recording_99","Process_39",2022-02-17 06:47:44,2,"Expand/collapse tree node in window","Tree Item 'Table Table' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.ExpandCollapseTreeNode Control: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Tree Item \\'Table Table\\''] Operation: UIAutomation.TreeNodeOperation.Expand\n""]",36,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"36",35,"Recording_99","Process_39",2022-02-17 06:47:46,2,"Click UI element in window","Tree Item 'Month' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Tree Item \\'Month\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 35 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",37,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"37",36,"Recording_99","Process_39",2022-02-17 06:47:48,1,"Click UI element in window","Tree Item 'Numeric Field TEAM A' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Tree Item \\'Numeric Field TEAM A\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 34 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",38,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"38",37,"Recording_99","Process_39",2022-02-17 06:47:49,2,"Click UI element in window","Tree Item 'Numeric Field TEAM B' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Tree Item \\'Numeric Field TEAM B\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 34 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",39,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"39",38,"Recording_99","Process_39",2022-02-17 06:47:51,8,"Click UI element in window","Tree Item 'Numeric Field Team C' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Tree Item \\'Numeric Field Team C\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 34 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",40,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"40",39,"Recording_99","Process_39",2022-02-17 06:47:59,4,"Drag and drop UI element in window","Group 'Month, TEAM A, TEAM B and Team C' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.DragAndDropElement MouseDownOffsetY: -4 MouseDownOffsetX: -6 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomRight ControlToDrag: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Group \\'Month, TEAM A, TEAM B and Team C\\''] MouseUpOffsetY: -4 MouseUpOffsetX: -6 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomRight ControlToDropOver: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Group \\'Month, TEAM A, TEAM B and Team C\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",41,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"41",40,"Recording_99","Process_39",2022-02-17 06:48:03,12,"Select menu option in window","Menu Item 'Clustered column chart' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Menu Item \\'Clustered column chart\\'']\n""]",42,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"42",41,"Recording_99","Process_39",2022-02-17 06:48:15,5,"Select menu option in window","Menu Item 'File ' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Menu Item \\'File \ue972\\'']\n""]",43,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"43",42,"Recording_99","Process_39",2022-02-17 06:48:20,13,"Select menu option in window","Menu Item ' Save Save this report' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Menu Item \\'\ue74e Save Save this report\\'']\n""]",44,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"44",43,"Recording_99","Process_39",2022-02-17 06:48:33,3,"Populate text field in window","Edit 'Enter a name for your report' in Window 'Power BI — Mozilla Firefox'; Text:'RRaw data graph'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Edit \\'Enter a name for your report\\''] Text: 'RRaw data graph' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",45,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
"45",44,"Recording_99","Process_39",2022-02-17 06:48:36,NA,"Press button in window","Button 'Save' in Window 'Power BI — Mozilla Firefox'","firefox","Power BI — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Power BI — Mozilla Firefox\\'']['Button \\'Save\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",NA,"Create a graph and save it.","Event_464","Outlook/powerbi","Powerbi"
