StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,duration
31,Recording_69,Process_25,2022-01-08T09:28:45+00:00,Click UI element in window,Text 'In Progress' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Text \\'In Progress\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",34.0, Create a tasks through roadmap app.,Event_348,4.0
32,Recording_69,Process_25,2022-01-08T09:28:49+00:00,Click UI element in window,Group 'Start' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'Start\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: -13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",36.0, Create a tasks through roadmap app.,Event_348,4.0
33,Recording_69,Process_25,2022-01-08T09:28:53+00:00,Click UI element in window,Group 'b-widget  ...  b-align-end b-icon' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'b-widget  ...  b-align-end b-icon\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -6 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",37.0, Create a tasks through roadmap app.,Event_348,2.0
34,Recording_69,Process_25,2022-01-08T09:28:55+00:00,Click UI element in window,Text '8' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Text \\'8\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",38.0, Create a tasks through roadmap app.,Event_348,3.0
35,Recording_69,Process_25,2022-01-08T09:28:58+00:00,Click UI element in window,Group 'Due ' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'Due \uf15e\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 21 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",40.0, Create a tasks through roadmap app.,Event_348,3.0
36,Recording_69,Process_25,2022-01-08T09:29:01+00:00,Click UI element in window,Group 'b-widget  ...  b-align-end b-icon' 2 in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'b-widget  ...  b-align-end b-icon\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",41.0, Create a tasks through roadmap app.,Event_348,3.0
37,Recording_69,Process_25,2022-01-08T09:29:04+00:00,Click UI element in window,"Group 'January 11, 2022' in Window 'OnePlan - Personal - Microsoft​ Edge'",msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'January 11, 2022\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",42.0, Create a tasks through roadmap app.,Event_348,3.0
38,Recording_69,Process_25,2022-01-08T09:29:07+00:00,Drag and drop UI element in window,Group 'b-grid-panel-body' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -5 MouseDownOffsetX: 199 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomCenter ControlToDrag: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'b-grid-panel-body\\''] MouseUpOffsetY: -10 MouseUpOffsetX: -240 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomCenter ControlToDropOver: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'b-grid-panel-body\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",43.0, Create a tasks through roadmap app.,Event_348,2.0
39,Recording_69,Process_25,2022-01-08T09:29:09+00:00,Click UI element in window,Group 'Assigned Resources ' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'Assigned Resources \uf15e\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -12 OffsetY: -17 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",44.0," To improve the performance of bottom list employees, allocate task to your Team Leads.",Event_349,2.0
40,Recording_69,Process_25,2022-01-08T09:29:11+00:00,Click UI element in window,Group 'b-gr ...  b-auto-container' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Group \\'b-gr ...  b-auto-container\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -164 OffsetY: 53 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",45.0," To improve the performance of bottom list employees, allocate task to your Team Leads.",Event_349,6.0
41,Recording_69,Process_25,2022-01-08T09:29:17+00:00,Click UI element in window,Text 'Name Surname' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Text \\'Name Surname\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 13 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",46.0," To improve the performance of bottom list employees, allocate task to your Team Leads.",Event_349,1.0
42,Recording_69,Process_25,2022-01-08T09:29:18+00:00,Set checkbox state in window,Check Box in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Check Box'] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]",47.0," To improve the performance of bottom list employees, allocate task to your Team Leads.",Event_349,3.0
43,Recording_69,Process_25,2022-01-08T09:29:21+00:00,Press button in window,Button 'SAVE' in Window 'OnePlan - Personal - Microsoft​ Edge',msedge,OnePlan - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'OnePlan - Personal - Microsoft\u200b Edge\\'']['Button \\'SAVE\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",," To improve the performance of bottom list employees, allocate task to your Team Leads.",Event_349,0.0
