StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
11,Recording_78,Process_24,2022-01-10T05:06:18+00:00,Press button in window,Button 'Approvals' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Approvals\\'']\n""]",13.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,5.0
12,Recording_78,Process_24,2022-01-10T05:06:23+00:00,Press button in window,Button 'Create an approval Approvals' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Create an approval Approvals\\'']\n""]",14.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,5.0
13,Recording_78,Process_24,2022-01-10T05:06:28+00:00,Click UI element in window,Edit 'Approval type' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Approval type\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -101 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",15.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,6.0
14,Recording_78,Process_24,2022-01-10T05:06:34+00:00,Click UI element in window,List Item 'Approve/Reject - First to respond' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\'Approve/Reject - First to respond\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -54 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",16.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,19.0
15,Recording_78,Process_24,2022-01-10T05:06:53+00:00,Populate text field in window,Edit 'Title' in Window 'Create your  ...  - Microsoft​ Edge'; Text:'Aallow mw to access ISMS document',msedge,Create your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Title\\''] Text: 'Aallow mw to access ISMS document' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",17.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,6.0
16,Recording_78,Process_24,2022-01-10T05:06:59+00:00,Click UI element in window,Group 'msla-input-control-value' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Group \\'msla-input-control-value\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",18.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,3.0
17,Recording_78,Process_24,2022-01-10T05:07:02+00:00,Send keys,TextToSend:'Name',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Name'\n""]",19.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,7.0
18,Recording_78,Process_24,2022-01-10T05:07:09+00:00,Click UI element in window,List Item 'Name Surname Email@Domain' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\'Name Surname Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -53 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",20.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,6.0
19,Recording_78,Process_24,2022-01-10T05:07:15+00:00,Press button in window,Button 'Save' in Window 'Create your  ...  - Microsoft​ Edge',msedge,Create your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]",21.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,7.0
20,Recording_78,Process_24,2022-01-10T05:07:22+00:00,Select menu option in window,Menu Item 'Test' in Window 'Edit your  ...  - Microsoft​ Edge',msedge,Edit your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Test\\'']\n""]",22.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,3.0
21,Recording_78,Process_24,2022-01-10T05:07:25+00:00,Click UI element in window,Text 'ms-ChoiceField-field field-896' in Window 'Edit your  ...  - Microsoft​ Edge',msedge,Edit your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Text \\'ms-ChoiceField-field field-896\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 13 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",23.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,3.0
22,Recording_78,Process_24,2022-01-10T05:07:28+00:00,Press button in window,Button 'Test' in Window 'Edit your  ...  - Microsoft​ Edge',msedge,Edit your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Test\\'']\n""]",24.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,5.0
23,Recording_78,Process_24,2022-01-10T05:07:33+00:00,Press button in window,Button 'Continue' in Window 'Edit your  ...  - Microsoft​ Edge',msedge,Edit your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Continue\\'']\n""]",25.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,3.0
24,Recording_78,Process_24,2022-01-10T05:07:36+00:00,Press button in window,Button 'Run flow' in Window 'Edit your  ...  - Microsoft​ Edge',msedge,Edit your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Run flow\\'']\n""]",26.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,7.0
25,Recording_78,Process_24,2022-01-10T05:07:43+00:00,Press button in window,Button 'Test' in Window 'Edit your  ...  - Microsoft​ Edge',msedge,Edit your flow | Power Automate - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Test\\'']\n""]",28.0,Send the request to get the approval to access the ISMS document.,Event_385,Notifications/approvals,Approvals,67.0
26,Recording_78,Process_24,2022-01-10T05:08:50+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",29.0,Look for the notification whether request is approved or not.,Event_386,Notifications/approvals,Notifications,3.0
27,Recording_78,Process_24,2022-01-10T05:08:53+00:00,Press button in window,"Button '1 new activity' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'1 new activity\\'']\n""]",30.0,Look for the notification whether request is approved or not.,Event_386,Notifications/approvals,Notifications,31.0
28,Recording_78,Process_24,2022-01-10T05:09:24+00:00,Press button in window,"Button 'Approvals' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Approvals\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Look for the notification whether request is approved or not.,Event_386,Notifications/approvals,Notifications,0.0
